uri,type,dc.id,collection,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
ct:11Cl_PF3OUnDS,skos:Concept,11Cl_PF3OUnDS,colt:parameters,,11-chlooreicosafluoro-3-oxaundecaansulfonzuur (11Cl-PF3OUnDS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:11Cl_PF3OUnDS,skos:Concept,11Cl_PF3OUnDS,colt:parameters,,11-chlooreicosafluoro-3-oxaundecaansulfonzuur (11Cl-PF3OUnDS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:11Cl_PF3OUnDS,skos:Concept,11Cl_PF3OUnDS,colt:parameters,,11-chlooreicosafluoro-3-oxaundecaansulfonzuur (11Cl-PF3OUnDS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:11DCA,skos:Concept,11DCA,colt:parameters,,"1,1-Dichloorethaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:11DCE,skos:Concept,11DCE,colt:parameters,,"1,1-Dichlooretheen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:11DCPE,skos:Concept,11DCPE,colt:parameters,,"1,1-Dichloorpropeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:123TCB,skos:Concept,123TCB,colt:parameters,,"1,2,3-Trichloorbenzeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:123TCPA,skos:Concept,123TCPA,colt:parameters,,"1,2,3-Trichloropropaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:123TMB,skos:Concept,123TMB,colt:parameters,,"1,2,3-Trimethylbenzeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:124TCB,skos:Concept,124TCB,colt:parameters,,"1,2,4-Trichloorbenzeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:124TMB,skos:Concept,124TMB,colt:parameters,,"1,2,4-Trimethylbenzeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Br_CH2CH2_Br,skos:Concept,Br_CH2CH2_Br,colt:parameters,,"1,2-dibromo-ethaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dibrclprop,skos:Concept,dibrclprop,colt:parameters,,"1,2-Dibroom-3-chloorpropaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CH2Br2,skos:Concept,CH2Br2,colt:parameters,,"1,2-Dibroom-ethaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:12DCA,skos:Concept,12DCA,colt:parameters,,"1,2-dichloorethaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:12DCE_c,skos:Concept,12DCE_c,colt:parameters,,"1,2-Dichlooretheen (cis)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:12DCE_t,skos:Concept,12DCE_t,colt:parameters,,"1,2-Dichlooretheen (trans)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:12DCPA,skos:Concept,12DCPA,colt:parameters,,"1,2-dichloorpropaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:135TCB,skos:Concept,135TCB,colt:parameters,,"1,3,5-Trichloorbenzeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:135TMB,skos:Concept,135TMB,colt:parameters,,"1,3,5-Trimethylbenzeen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:13DCPA,skos:Concept,13DCPA,colt:parameters,,"1,3-Dichloorpropaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:13DCPE_cis,skos:Concept,13DCPE_cis,colt:parameters,,"1,3-Dichloorpropeen (cis)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:13DCPE_trans,skos:Concept,13DCPE_trans,colt:parameters,,"1,3-Dichloorpropeen (trans)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:H4PFOS,skos:Concept,H4PFOS,colt:parameters,,"1H,1H,2H,2H-perfluorooctaansulfonzuur (H4PFOS)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:H4PFOS,skos:Concept,H4PFOS,colt:parameters,,"1H,1H,2H,2H-perfluorooctaansulfonzuur (H4PFOS)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:H4PFOS,skos:Concept,H4PFOS,colt:parameters,,"1H,1H,2H,2H-perfluorooctaansulfonzuur (H4PFOS)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:1H_benzotriazole,skos:Concept,1H_benzotriazole,colt:parameters,,1H-benzotriazole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:22DCPA,skos:Concept,22DCPA,colt:parameters,,"2,2-Dichloorpropaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:245t,skos:Concept,245t,colt:parameters,,"2,4,5-T",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:24d,skos:Concept,24d,colt:parameters,,"2,4-D",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:24db,skos:Concept,24db,colt:parameters,,"2,4-DB",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:BAM,skos:Concept,BAM,colt:parameters,,"2,6-Dichlorobenzamide (BAM)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4H_PFUnDA,skos:Concept,4H_PFUnDA,colt:parameters,,"2H,2H,3H,3H-perfluorundecaanzuur (4H-PFUnDA)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4H_PFUnDA,skos:Concept,4H_PFUnDA,colt:parameters,,"2H,2H,3H,3H-perfluorundecaanzuur (4H-PFUnDA)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4H_PFUnDA,skos:Concept,4H_PFUnDA,colt:parameters,,"2H,2H,3H,3H-perfluorundecaanzuur (4H-PFUnDA)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:2_hydroxy_atrazine,skos:Concept,2_hydroxy_atrazine,colt:parameters,,2-hydroxy-atrazine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:3_ethyltolueen,skos:Concept,3_ethyltolueen,colt:parameters,,3-ethyltolueen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4_2_FTS,skos:Concept,4_2_FTS,colt:parameters,,4:2 fluortelomeersulfonzuur (4:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4_2_FTS,skos:Concept,4_2_FTS,colt:parameters,,4:2 fluortelomeersulfonzuur (4:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4_2_FTS,skos:Concept,4_2_FTS,colt:parameters,,4:2 fluortelomeersulfonzuur (4:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DONA,skos:Concept,DONA,colt:parameters,,"4,8-dioxa-3H-perfluornonaanzuur (DONA)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DONA,skos:Concept,DONA,colt:parameters,,"4,8-dioxa-3H-perfluornonaanzuur (DONA)",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DONA,skos:Concept,DONA,colt:parameters,,"4,8-dioxa-3H-perfluornonaanzuur (DONA))",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4CPA,skos:Concept,4CPA,colt:parameters,,4CPA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:4_ethyltolueen,skos:Concept,4_ethyltolueen,colt:parameters,,4-ethyltolueen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:5ClB,skos:Concept,5ClB,colt:parameters,,5ClB,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:5_methyl_1H_benzotriazole,skos:Concept,5_methyl_1H_benzotriazole,colt:parameters,,5-methyl-1H-benzotriazole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_8_2_diPAP,skos:Concept,6_2_8_2_diPAP,colt:parameters,,6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_8_2_diPAP,skos:Concept,6_2_8_2_diPAP,colt:parameters,,6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_8_2_diPAP,skos:Concept,6_2_8_2_diPAP,colt:parameters,,6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_diPAP,skos:Concept,6_2_diPAP,colt:parameters,,6:2 fluortelomeerfosfaat diester (6:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_diPAP,skos:Concept,6_2_diPAP,colt:parameters,,6:2 fluortelomeerfosfaat diester (6:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_diPAP,skos:Concept,6_2_diPAP,colt:parameters,,6:2 fluortelomeerfosfaat diester (6:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_PAP,skos:Concept,6_2_PAP,colt:parameters,,6:2 fluortelomeerfosfaat monoester (6:2 PAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_PAP,skos:Concept,6_2_PAP,colt:parameters,,6:2 fluortelomeerfosfaat monoester (6:2 PAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_PAP,skos:Concept,6_2_PAP,colt:parameters,,6:2 fluortelomeerfosfaat monoester (6:2 PAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_FTS,skos:Concept,6_2_FTS,colt:parameters,,6:2 fluortelomeersulfonzuur (6:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_FTS,skos:Concept,6_2_FTS,colt:parameters,,6:2 fluortelomeersulfonzuur (6:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:6_2_FTS,skos:Concept,6_2_FTS,colt:parameters,,6:2 fluortelomeersulfonzuur (6:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:HPFHpA,skos:Concept,HPFHpA,colt:parameters,,7H-perfluorheptaanzuur (HPFHpA),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:HPFHpA,skos:Concept,HPFHpA,colt:parameters,,7H-perfluorheptaanzuur (HPFHpA),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:HPFHpA,skos:Concept,HPFHpA,colt:parameters,,7H-perfluorheptaanzuur (HPFHpA),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_diPAP,skos:Concept,8_2_diPAP,colt:parameters,,8:2 fluortelomeerfosfaat diester (8:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_diPAP,skos:Concept,8_2_diPAP,colt:parameters,,8:2 fluortelomeerfosfaat diester (8:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_diPAP,skos:Concept,8_2_diPAP,colt:parameters,,8:2 fluortelomeerfosfaat diester (8:2 diPAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_PAP,skos:Concept,8_2_PAP,colt:parameters,,8:2 fluortelomeerfosfaat monoester (8:2 PAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_PAP,skos:Concept,8_2_PAP,colt:parameters,,8:2 fluortelomeerfosfaat monoester (8:2 PAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_PAP,skos:Concept,8_2_PAP,colt:parameters,,8:2 fluortelomeerfosfaat monoester (8:2 PAP),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_FTUCA,skos:Concept,8_2_FTUCA,colt:parameters,,8:2 fluortelomeer onverzadigd carboxylzuur (8:2 FTUCA),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_FTUCA,skos:Concept,8_2_FTUCA,colt:parameters,,8:2 fluortelomeer onverzadigd carboxylzuur (8:2 FTUCA),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_FTUCA,skos:Concept,8_2_FTUCA,colt:parameters,,8:2 fluortelomeer onverzadigd carboxylzuur (8:2 FTUCA),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_FTS,skos:Concept,8_2_FTS,colt:parameters,,8:2 fluortelomeersulfonzuur (8:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_FTS,skos:Concept,8_2_FTS,colt:parameters,,8:2 fluortelomeersulfonzuur (8:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:8_2_FTS,skos:Concept,8_2_FTS,colt:parameters,,8:2 fluortelomeersulfonzuur (8:2 FTS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:9Cl_PF3ONS,skos:Concept,9Cl_PF3ONS,colt:parameters,,9-Chloorhexadecafluor-3-oxanonaansulfonzuur (9Cl-PF3ONS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:9Cl_PF3ONS,skos:Concept,9Cl_PF3ONS,colt:parameters,,9-Chloorhexadecafluor-3-oxanonaansulfonzuur (9Cl-PF3ONS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:9Cl_PF3ONS,skos:Concept,9Cl_PF3ONS,colt:parameters,,9-Chloorhexadecafluor-3-oxanonaansulfonzuur (9Cl-PF3ONS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:compacte_laag,skos:Concept,compacte_laag,colt:parameters,,Aanwezigheid compacte laag,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:drainage_aanwezig,skos:Concept,drainage_aanwezig,colt:parameters,,Aanwezigheid drainage,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:ijzeroerlaag,skos:Concept,ijzeroerlaag,colt:parameters,,Aanwezigheid ijzeroerlaag,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:roest,skos:Concept,roest,colt:parameters,,Aanwezigheid roest,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:schelpresten,skos:Concept,schelpresten,colt:parameters,,Aanwezigheid schelpresten,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bijmenging,skos:Concept,bijmenging,colt:parameters,,Aard van de stenige bijmenging,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:AOX,skos:Concept,AOX,colt:parameters,,Absorbeerbare Organohalogeenverbindingen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:acenafteen,skos:Concept,acenafteen,colt:parameters,,acenafteen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:acenaftyleen,skos:Concept,acenaftyleen,colt:parameters,,acenaftyleen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Acetamiprid,skos:Concept,Acetamiprid,colt:parameters,,Acetamiprid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:acetochlor_ESA,skos:Concept,acetochlor_ESA,colt:parameters,,acetochlor-ESA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:acetochlor_OA,skos:Concept,acetochlor_OA,colt:parameters,,acetochlor-OA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:aclonifen,skos:Concept,aclonifen,colt:parameters,,aclonifen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Acrylam,skos:Concept,Acrylam,colt:parameters,,Acrylamide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Advanced_Triaxiaal_testing,skos:Concept,Advanced_Triaxiaal_testing,colt:parameters,,Advanced Triaxiaal testing,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Aeromon,skos:Concept,Aeromon,colt:parameters,,Aeromonas,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:%AfwijkBalans,skos:Concept,%AfwijkBalans,colt:parameters,,AfwijkingBalans%,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CO2ag,skos:Concept,CO2ag,colt:parameters,,aggresief kooldioxide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:horizont_Ah_Ap_dikte,skos:Concept,horizont_Ah_Ap_dikte,colt:parameters,,Ah of Ap horizont - dikte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Ala,skos:Concept,Ala,colt:parameters,,Alachloor,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:alachlor_ESA,skos:Concept,alachlor_ESA,colt:parameters,,alachlor-ESA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:alachlor_OA,skos:Concept,alachlor_OA,colt:parameters,,alachlor-OA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:aldrin,skos:Concept,aldrin,colt:parameters,,Aldrin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:ahch,skos:Concept,ahch,colt:parameters,,alfa-HCH,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:alkaliniteit_tov_fenolftaleine,skos:Concept,alkaliniteit_tov_fenolftaleine,colt:parameters,,alkaliniteit t.o.v. fenolftaleine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:alkaliniteit_tov_methyloranje,skos:Concept,alkaliniteit_tov_methyloranje,colt:parameters,,alkaliniteit t.o.v. methyloranje,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Al,skos:Concept,Al,colt:parameters,,Aluminium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Al,skos:Concept,Al,colt:parameters,,Aluminium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:AMETRYN,skos:Concept,AMETRYN,colt:parameters,,Ametryn,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Amidotriz,skos:Concept,Amidotriz,colt:parameters,,Amidotrizoïnezuur,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:NH4,skos:Concept,NH4,colt:parameters,,Ammonium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:AMPA,skos:Concept,AMPA,colt:parameters,,AMPA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:an_det,skos:Concept,an_det,colt:parameters,,anionische detergenten (alkylbenzeensulfonaat),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:anorganische_c_perc,skos:Concept,anorganische_c_perc,colt:parameters,,Anorganische C - percentage,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Sb,skos:Concept,Sb,colt:parameters,,Antimoon,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:antraceen,skos:Concept,antraceen,colt:parameters,,antraceen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:As,skos:Concept,As,colt:parameters,,Arseen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:As,skos:Concept,As,colt:parameters,,Arseen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Asgehalte,skos:Concept,Asgehalte,colt:parameters,,Asgehalte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:atenolol,skos:Concept,atenolol,colt:parameters,,atenolol,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:atraton,skos:Concept,atraton,colt:parameters,,atraton,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Atraz,skos:Concept,Atraz,colt:parameters,,Atrazine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:azinfos_ethyl,skos:Concept,azinfos_ethyl,colt:parameters,,azinfos-ethyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:azinfos_methyl,skos:Concept,azinfos_methyl,colt:parameters,,azinfos-methyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:azoxystrobin,skos:Concept,azoxystrobin,colt:parameters,,azoxystrobin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Ban_Schim,skos:Concept,Ban_Schim,colt:parameters,,Banale Schimmels en gisten,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Ba,skos:Concept,Ba,colt:parameters,,Barium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:begrazing,skos:Concept,begrazing,colt:parameters,,Begrazing,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_instrument,skos:Concept,bodembemonstering_instrument,colt:parameters,,Bemonsteringsinstrument bodem,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benfluralin,skos:Concept,Benfluralin,colt:parameters,,Benfluralin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Bentaz,skos:Concept,Bentaz,colt:parameters,,Bentazon,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benthiavalicarb_isopropyl,skos:Concept,Benthiavalicarb_isopropyl,colt:parameters,,Benthiavalicarb-isopropyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:C6H6,skos:Concept,C6H6,colt:parameters,,Benzeen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:benzoaantraceen,skos:Concept,benzoaantraceen,colt:parameters,,benzo(a)antraceen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benzoa,skos:Concept,Benzoa,colt:parameters,,Benzo(a)antraceen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:benzoapyreen,skos:Concept,benzoapyreen,colt:parameters,,benzo(a)pyreen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benzoap,skos:Concept,Benzoap,colt:parameters,,Benzo(a)pyreen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:benzobfluoranteen,skos:Concept,benzobfluoranteen,colt:parameters,,benzo(b)fluoranteen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benzob,skos:Concept,Benzob,colt:parameters,,Benzo(b)Fluoranteen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:benzoghiperyleen,skos:Concept,benzoghiperyleen,colt:parameters,,benzo(ghi)peryleen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benzoghi,skos:Concept,Benzoghi,colt:parameters,,Benzo(ghi)peryleen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:benzokfluoranteen,skos:Concept,benzokfluoranteen,colt:parameters,,benzo(k)fluoranteen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Benzok,skos:Concept,Benzok,colt:parameters,,Benzo(k)Fluoranteen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Bepaling_kleihoudendheid,skos:Concept,Bepaling_kleihoudendheid,colt:parameters,,Bepaling kleihoudendheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:H_berekend,skos:Concept,H_berekend,colt:parameters,,Berekende hardheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Be,skos:Concept,Be,colt:parameters,,Beryllium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bhch,skos:Concept,bhch,colt:parameters,,beta-HCH,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bewaard_bodemmonster_opslaglocatie,skos:Concept,bewaard_bodemmonster_opslaglocatie,colt:parameters,,Bewaard bodemmonster opslaglocatie,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bewaard_bodemmonster_type_bewaring_vooraf,skos:Concept,bewaard_bodemmonster_type_bewaring_vooraf,colt:parameters,,Bewaard bodemmonster type bewaring vooraf monstervoorbereiding,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bewaard_bodemmonster_voorbereiding_type_breken,skos:Concept,bewaard_bodemmonster_voorbereiding_type_breken,colt:parameters,,Bewaard bodemmonster voorbereiding type breken,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bewaard_bodemmonster_voorbereiding_type_droging,skos:Concept,bewaard_bodemmonster_voorbereiding_type_droging,colt:parameters,,Bewaard bodemmonster voorbereiding type droging,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bewaard_bodemmonster_voorbereiding_type_malen,skos:Concept,bewaard_bodemmonster_voorbereiding_type_malen,colt:parameters,,Bewaard bodemmonster voorbereiding type malen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bewaard_bodemmonster_voorbereiding_type_zeven,skos:Concept,bewaard_bodemmonster_voorbereiding_type_zeven,colt:parameters,,Bewaard bodemmonster voorbereiding type zeven,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:beworteling_diepte,skos:Concept,beworteling_diepte,colt:parameters,,Beworteling diepte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
